Model,Epochs,Embedding Size,Threshold,Random Seed,Train Loss,Val Loss,Correct Normal Predictions,Correct Anomaly Predictions,Total Time (s),AUC Score
RAE,2,64,26,2366870549,55.15051358786863,55.31888097824027,0,219,34.43,0.8928712912574801
RAE,2,64,26,2064778832,52.34880152329088,51.21788106770276,0,219,31.32,0.9184962782260588
